"account_id","transaction_type","amount","currency","device_id","location","created_at","is_fraud","fraud_score","metadata_json","fraud_pattern"
"ZW-EC-00258","p2p_transfer","181.39","ZWL","dev-61228","Harare","2026-02-12T10:18:49.701753+00:00","0","0.1277","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00352","merchant_payment","141.87","USD","dev-22478","Kwekwe","2026-02-03T10:06:13.701753+00:00","0","0.1105","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00383","cash_out","177.48","USD","dev-77393","Mutare","2026-03-01T04:17:47.701753+00:00","0","0.1316","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00126","cash_out","39.87","USD","dev-23300","Kitwe","2026-02-17T00:52:56.701753+00:00","0","0.0537","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00201","cash_out","59.75","ZWL","dev-41716","Lusaka","2026-02-03T21:25:51.701753+00:00","0","0.0781","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00381","p2p_transfer","79.01","USD","dev-41800","Bulawayo","2026-02-11T03:08:35.701753+00:00","0","0.0845","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00329","p2p_transfer","30.88","USD","dev-23758","Lusaka","2026-02-20T18:34:13.701753+00:00","0","0.0513","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00023","cash_in","14.5","USD","dev-60328","Harare","2026-01-31T06:03:54.701753+00:00","0","0.1047","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00120","cash_in","165.46","ZWL","dev-81931","Kitwe","2026-02-20T04:23:22.701753+00:00","0","0.0651","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00386","bill_payment","4.84","USD","dev-16076","Mutare","2026-03-10T17:01:29.701753+00:00","0","0.0237","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00170","p2p_transfer","9.41","USD","dev-85363","Chinhoyi","2026-02-27T22:19:46.701753+00:00","0","0.1514","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00417","p2p_transfer","6.17","USD","dev-89952","Lusaka","2026-02-24T19:55:36.701753+00:00","0","0.032","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00061","p2p_transfer","30.04","USD","dev-90170","Lusaka","2026-02-05T15:30:52.701753+00:00","0","0.0952","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00097","merchant_payment","99.42","USD","dev-57137","Kitwe","2026-03-04T08:19:07.701753+00:00","0","0.0525","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00303","cash_out","63.08","ZWL","dev-54595","Kadoma","2026-02-17T07:45:28.701753+00:00","0","0.1403","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00134","cash_in","99.56","USD","dev-49807","Gweru","2026-02-17T07:00:20.701753+00:00","0","0.1482","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00253","bill_payment","3.93","USD","dev-39765","Kwekwe","2026-01-30T21:31:09.701753+00:00","0","0.1249","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00341","p2p_transfer","96.22","USD","dev-95042","Mutare","2026-03-09T04:36:52.701753+00:00","0","0.1725","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00370","cash_out","18.56","USD","dev-24820","Bulawayo","2026-03-03T09:24:34.701753+00:00","0","0.1766","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00339","cash_out","70.29","USD","dev-40843","Chinhoyi","2026-02-26T16:10:39.701753+00:00","0","0.0446","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00076","cash_in","14.99","USD","dev-93231","Kitwe","2026-02-11T01:47:46.701753+00:00","0","0.1327","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00035","cash_out","145.35","ZWL","dev-33928","Masvingo","2026-02-14T23:07:21.701753+00:00","0","0.0274","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00063","cash_in","227.71","USD","dev-43628","Masvingo","2026-03-05T20:51:09.701753+00:00","0","0.1321","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00307","cash_out","14.34","ZWL","dev-37401","Kitwe","2026-03-05T18:34:20.701753+00:00","0","0.0169","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00320","p2p_transfer","36.96","ZWL","dev-56589","Kwekwe","2026-03-07T23:54:19.701753+00:00","0","0.0258","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00342","bill_payment","101.23","USD","dev-57826","Masvingo","2026-02-26T03:17:19.701753+00:00","0","0.1686","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00099","cash_in","115.36","USD","dev-85920","Lusaka","2026-03-11T11:08:01.701753+00:00","0","0.0683","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00015","cash_out","167.23","USD","dev-73023","Kadoma","2026-03-05T23:41:39.701753+00:00","0","0.115","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00304","p2p_transfer","123.14","USD","dev-36529","Bulawayo","2026-02-02T08:57:35.701753+00:00","0","0.1473","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00169","merchant_payment","43.39","ZWL","dev-56824","Kwekwe","2026-02-26T00:11:27.701753+00:00","0","0.092","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00258","bill_payment","133.21","USD","dev-61228","Gweru","2026-03-02T02:22:41.701753+00:00","0","0.1788","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00253","cash_out","7.16","ZWL","dev-39765","Kwekwe","2026-02-15T06:19:03.701753+00:00","0","0.1574","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00041","p2p_transfer","2.69","USD","dev-62568","Bulawayo","2026-02-19T07:26:28.701753+00:00","0","0.143","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00084","cash_out","231.0","ZWL","dev-48328","Kitwe","2026-03-10T01:35:55.701753+00:00","0","0.0512","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00188","cash_out","142.72","USD","dev-31929","Mutare","2026-02-23T22:44:30.701753+00:00","0","0.039","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00243","merchant_payment","9.85","USD","dev-32145","Kadoma","2026-03-09T16:33:36.701753+00:00","0","0.1696","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00189","p2p_transfer","132.27","USD","dev-68422","Chinhoyi","2026-02-22T18:39:15.701753+00:00","0","0.0512","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00329","cash_out","88.14","USD","dev-23758","Lusaka","2026-02-18T08:55:46.701753+00:00","0","0.0298","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00029","p2p_transfer","238.99","USD","dev-12044","Gweru","2026-02-05T07:45:30.701753+00:00","0","0.0782","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00200","p2p_transfer","122.78","USD","dev-67038","Chinhoyi","2026-03-01T22:14:13.701753+00:00","0","0.1448","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00336","cash_out","100.13","USD","dev-45363","Masvingo","2026-02-09T05:30:55.701753+00:00","0","0.0807","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00342","p2p_transfer","51.35","USD","dev-57826","Masvingo","2026-02-22T19:35:53.701753+00:00","0","0.0784","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00177","p2p_transfer","68.46","ZWL","dev-79488","Masvingo","2026-03-09T14:04:39.701753+00:00","0","0.1534","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00144","cash_out","126.19","ZWL","dev-82085","Kadoma","2026-02-25T03:40:44.701753+00:00","0","0.0721","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00288","cash_out","36.22","USD","dev-75801","Kadoma","2026-03-07T08:37:10.701753+00:00","0","0.0479","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00226","bill_payment","76.31","ZWL","dev-45312","Harare","2026-03-05T07:55:17.701753+00:00","0","0.1659","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00342","merchant_payment","14.92","USD","dev-57826","Masvingo","2026-02-04T04:09:08.701753+00:00","0","0.0155","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00311","cash_out","35.11","USD","dev-36642","Kwekwe","2026-02-22T20:12:53.701753+00:00","0","0.1431","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00072","cash_out","260.25","USD","dev-82370","Lusaka","2026-02-21T15:10:16.701753+00:00","0","0.1064","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00143","merchant_payment","13.5","ZWL","dev-31469","Kitwe","2026-03-10T22:44:37.701753+00:00","0","0.0431","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00360","cash_out","36.53","USD","dev-54083","Kwekwe","2026-02-02T09:59:50.701753+00:00","0","0.1738","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00388","merchant_payment","29.11","USD","dev-68702","Gweru","2026-02-21T21:49:55.701753+00:00","0","0.0428","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00269","merchant_payment","142.47","USD","dev-21342","Mutare","2026-03-12T11:40:13.701753+00:00","0","0.1579","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00329","p2p_transfer","111.5","ZWL","dev-23758","Lusaka","2026-02-28T02:54:20.701753+00:00","0","0.1254","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00342","p2p_transfer","55.62","USD","dev-57826","Chinhoyi","2026-02-26T20:35:20.701753+00:00","0","0.1427","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00218","bill_payment","30.29","USD","dev-90606","Mutare","2026-02-14T08:39:27.701753+00:00","0","0.1425","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00202","cash_out","64.87","USD","dev-74861","Chinhoyi","2026-02-01T06:08:42.701753+00:00","0","0.0369","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00068","bill_payment","45.98","USD","dev-97463","Gweru","2026-03-15T11:55:28.701753+00:00","0","0.125","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00051","cash_in","39.93","USD","dev-84365","Gweru","2026-02-11T23:26:49.701753+00:00","0","0.0452","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00056","p2p_transfer","194.56","USD","dev-43382","Chinhoyi","2026-03-04T00:07:36.701753+00:00","0","0.1738","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00370","p2p_transfer","41.48","USD","dev-45105","Bulawayo","2026-02-19T23:07:35.701753+00:00","0","0.0171","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00329","bill_payment","35.54","USD","dev-82422","Lusaka","2026-02-12T15:03:16.701753+00:00","0","0.058","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00067","merchant_payment","203.56","USD","dev-27678","Harare","2026-03-09T09:45:59.701753+00:00","0","0.1589","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00144","p2p_transfer","274.41","USD","dev-82085","Kadoma","2026-02-04T05:06:19.701753+00:00","0","0.0302","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00074","bill_payment","49.51","USD","dev-45781","Harare","2026-03-14T03:13:27.701753+00:00","0","0.0524","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00257","cash_out","34.9","USD","dev-19956","Bulawayo","2026-02-27T13:22:44.701753+00:00","0","0.0523","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00148","merchant_payment","25.72","ZWL","dev-23969","Masvingo","2026-03-06T22:14:58.701753+00:00","0","0.0408","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00401","cash_out","200.83","ZWL","dev-60977","Harare","2026-02-05T08:32:56.701753+00:00","0","0.0638","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00418","merchant_payment","94.65","USD","dev-19666","Kwekwe","2026-02-15T09:15:54.701753+00:00","0","0.157","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00356","p2p_transfer","56.52","USD","dev-97850","Kwekwe","2026-01-30T15:54:21.701753+00:00","0","0.0713","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00169","merchant_payment","29.82","ZWL","dev-56824","Kwekwe","2026-02-09T10:25:34.701753+00:00","0","0.1313","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00104","bill_payment","30.8","ZWL","dev-22579","Harare","2026-02-16T10:46:42.701753+00:00","0","0.1231","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00384","cash_in","125.07","ZWL","dev-90371","Mutare","2026-03-07T07:32:56.701753+00:00","0","0.1104","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00092","cash_in","75.69","USD","dev-63202","Kwekwe","2026-02-26T20:12:21.701753+00:00","0","0.1625","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00280","merchant_payment","84.87","USD","dev-98506","Kwekwe","2026-02-24T03:25:05.701753+00:00","0","0.0802","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00112","cash_in","139.85","USD","dev-87463","Chinhoyi","2026-02-18T03:10:41.701753+00:00","0","0.1024","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00179","cash_out","63.49","USD","dev-10965","Gweru","2026-03-13T02:48:26.701753+00:00","0","0.0836","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00301","cash_out","8.68","USD","dev-52157","Harare","2026-02-07T10:03:21.701753+00:00","0","0.1433","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00307","merchant_payment","13.43","USD","dev-41122","Kitwe","2026-01-31T10:22:36.701753+00:00","0","0.1102","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00394","cash_in","11.05","USD","dev-28753","Kadoma","2026-03-15T02:16:45.701753+00:00","0","0.0152","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00165","bill_payment","100.91","USD","dev-68718","Kwekwe","2026-02-01T18:14:16.701753+00:00","0","0.0384","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00204","cash_in","146.45","USD","dev-49607","Lusaka","2026-02-06T10:03:46.701753+00:00","0","0.1455","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00078","p2p_transfer","142.49","ZWL","dev-47719","Kwekwe","2026-03-06T22:38:49.701753+00:00","0","0.0298","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00035","p2p_transfer","163.4","USD","dev-33928","Masvingo","2026-03-05T15:36:12.701753+00:00","0","0.1749","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00011","cash_in","52.41","ZWL","dev-77027","Kitwe","2026-03-04T19:16:00.701753+00:00","0","0.0233","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00399","p2p_transfer","12.02","USD","dev-88556","Kitwe","2026-03-04T15:23:31.701753+00:00","0","0.165","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00127","merchant_payment","28.78","USD","dev-44498","Kitwe","2026-02-06T20:51:00.701753+00:00","0","0.1579","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00339","p2p_transfer","76.58","USD","dev-40843","Masvingo","2026-02-07T03:39:35.701753+00:00","0","0.1338","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00269","p2p_transfer","84.52","USD","dev-21342","Mutare","2026-02-02T21:14:49.701753+00:00","0","0.1125","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00403","p2p_transfer","92.89","USD","dev-64139","Kitwe","2026-02-22T13:51:39.701753+00:00","0","0.0535","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00032","merchant_payment","117.66","USD","dev-44291","Kitwe","2026-02-09T03:49:02.701753+00:00","0","0.1548","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
